MAC_ID,longtitude and latitude,Date,OS
11582," 43.081307,-87.882881", Tue Oct 30 2018 09:07:26,Apple
6435," 43.076984,-87.884818", Tue Oct 30 2018 12:35:26,Android
8234," 43.080263,-87.883654", Tue Oct 30 2018 09:16:26,Android
13528," 43.076834,-87.879940", Tue Oct 30 2018 15:27:26,Apple
13682," 43.078678,-87.881280", Tue Oct 30 2018 08:44:26,Apple
12509," 43.075967,-87.882705", Tue Oct 30 2018 13:14:26,Apple
1612," 43.076440,-87.878293", Tue Oct 30 2018 09:43:26,Android
8773," 43.078263,-87.884109", Tue Oct 30 2018 07:43:26,Apple
11733," 43.081338,-87.884692", Tue Oct 30 2018 07:35:26,Apple
3120," 43.079216,-87.880887", Tue Oct 30 2018 14:53:26,Android
10173," 43.075589,-87.879187", Tue Oct 30 2018 10:34:26,Apple
14850," 43.076844,-87.883268", Tue Oct 30 2018 14:55:26,Apple
8052," 43.078838,-87.881666", Tue Oct 30 2018 12:47:26,Android
3324," 43.079469,-87.880290", Tue Oct 30 2018 20:35:26,Android
7486," 43.081239,-87.878326", Tue Oct 30 2018 13:42:26,Android
5556," 43.078241,-87.884876", Tue Oct 30 2018 18:33:26,Android
1629," 43.076362,-87.883197", Tue Oct 30 2018 09:15:26,Android
3968," 43.077932,-87.881067", Tue Oct 30 2018 15:57:26,Android
2745," 43.080770,-87.877878", Tue Oct 30 2018 09:25:26,Android
29," 43.076743,-87.881083", Tue Oct 30 2018 14:02:26,Android
13532," 43.079136,-87.879424", Tue Oct 30 2018 07:16:26,Apple
5123," 43.076290,-87.878732", Tue Oct 30 2018 12:52:26,Android
14363," 43.081446,-87.879016", Tue Oct 30 2018 12:49:26,Apple
949," 43.080553,-87.880147", Tue Oct 30 2018 09:54:26,Android
14721," 43.078036,-87.881833", Tue Oct 30 2018 18:29:26,Apple
3033," 43.079097,-87.878960", Tue Oct 30 2018 19:47:26,Android
11706," 43.075921,-87.884038", Tue Oct 30 2018 11:36:26,Apple
2660," 43.078415,-87.884671", Tue Oct 30 2018 11:41:26,Android
11149," 43.080330,-87.879725", Tue Oct 30 2018 11:36:26,Apple
76," 43.076670,-87.882564", Tue Oct 30 2018 13:22:26,Android
7644," 43.078416,-87.879617", Tue Oct 30 2018 09:32:26,Android
10136," 43.080414,-87.883415", Tue Oct 30 2018 19:56:26,Apple
12404," 43.079969,-87.877890", Tue Oct 30 2018 14:43:26,Apple
8885," 43.078679,-87.878077", Tue Oct 30 2018 19:24:26,Apple
12148," 43.078390,-87.880317", Tue Oct 30 2018 17:26:26,Apple
8634," 43.076292,-87.881611", Tue Oct 30 2018 17:24:26,Apple
5405," 43.076126,-87.881676", Tue Oct 30 2018 10:12:26,Android
4139," 43.078132,-87.884499", Tue Oct 30 2018 16:09:26,Android
5905," 43.079952,-87.881998", Tue Oct 30 2018 16:26:26,Android
10669," 43.077238,-87.882681", Tue Oct 30 2018 07:18:26,Apple
4950," 43.078801,-87.883636", Tue Oct 30 2018 14:53:26,Android
5677," 43.077163,-87.883541", Tue Oct 30 2018 18:10:26,Android
4583," 43.079754,-87.882427", Tue Oct 30 2018 09:06:26,Android
10163," 43.077256,-87.878740", Tue Oct 30 2018 19:23:26,Apple
8059," 43.078014,-87.879640", Tue Oct 30 2018 16:39:26,Android
14496," 43.078852,-87.884815", Tue Oct 30 2018 12:03:26,Apple
7202," 43.075168,-87.879084", Tue Oct 30 2018 10:59:26,Android
2027," 43.076398,-87.884755", Tue Oct 30 2018 18:08:26,Android
446," 43.079950,-87.882273", Tue Oct 30 2018 14:27:26,Android
14972," 43.078576,-87.879888", Tue Oct 30 2018 18:12:26,Apple
11489," 43.079533,-87.882526", Tue Oct 30 2018 07:59:26,Apple
8278," 43.080692,-87.882258", Tue Oct 30 2018 16:28:26,Apple
5494," 43.080092,-87.884517", Tue Oct 30 2018 18:40:26,Android
4227," 43.079680,-87.883092", Tue Oct 30 2018 16:14:26,Android
8523," 43.075985,-87.877847", Tue Oct 30 2018 15:32:26,Apple
11784," 43.075055,-87.883078", Tue Oct 30 2018 11:11:26,Apple
5191," 43.079679,-87.883919", Tue Oct 30 2018 12:46:26,Android
9754," 43.081569,-87.882003", Tue Oct 30 2018 17:51:26,Apple
8876," 43.078066,-87.878022", Tue Oct 30 2018 10:52:26,Apple
11050," 43.081094,-87.883502", Tue Oct 30 2018 09:11:26,Apple
5288," 43.077331,-87.879979", Tue Oct 30 2018 20:52:26,Android
3100," 43.080336,-87.879799", Tue Oct 30 2018 13:32:26,Android
10884," 43.078221,-87.882454", Tue Oct 30 2018 12:29:26,Apple
1734," 43.076210,-87.881391", Tue Oct 30 2018 17:27:26,Android
14252," 43.081602,-87.883935", Tue Oct 30 2018 16:16:26,Apple
14403," 43.075527,-87.881555", Tue Oct 30 2018 11:19:26,Apple
6441," 43.078132,-87.880240", Tue Oct 30 2018 14:15:26,Android
10594," 43.076304,-87.883641", Tue Oct 30 2018 08:26:26,Apple
8680," 43.081621,-87.881472", Tue Oct 30 2018 12:38:26,Apple
4826," 43.080950,-87.882501", Tue Oct 30 2018 18:31:26,Android
139," 43.080697,-87.882705", Tue Oct 30 2018 16:26:26,Android
7218," 43.079186,-87.883115", Tue Oct 30 2018 09:09:26,Android
1408," 43.080749,-87.880687", Tue Oct 30 2018 10:29:26,Android
5988," 43.075393,-87.879728", Tue Oct 30 2018 20:53:26,Android
2555," 43.077001,-87.880575", Tue Oct 30 2018 07:30:26,Android
14657," 43.077484,-87.884712", Tue Oct 30 2018 07:18:26,Apple
10734," 43.079587,-87.879298", Tue Oct 30 2018 10:27:26,Apple
12937," 43.076937,-87.884302", Tue Oct 30 2018 07:24:26,Apple
1546," 43.076106,-87.880534", Tue Oct 30 2018 20:14:26,Android
11230," 43.077992,-87.880018", Tue Oct 30 2018 18:34:26,Apple
7923," 43.076857,-87.881150", Tue Oct 30 2018 17:41:26,Android
4922," 43.077354,-87.878155", Tue Oct 30 2018 13:13:26,Android
7375," 43.078382,-87.880468", Tue Oct 30 2018 16:41:26,Android
9094," 43.078033,-87.881516", Tue Oct 30 2018 07:27:26,Apple
2856," 43.080718,-87.879576", Tue Oct 30 2018 13:28:26,Android
6385," 43.075423,-87.884101", Tue Oct 30 2018 17:27:26,Android
7766," 43.074850,-87.882070", Tue Oct 30 2018 10:11:26,Android
1956," 43.078230,-87.883601", Tue Oct 30 2018 13:27:26,Android
8252," 43.075932,-87.882073", Tue Oct 30 2018 13:11:26,Apple
12065," 43.075254,-87.882216", Tue Oct 30 2018 19:12:26,Apple
14751," 43.078884,-87.879240", Tue Oct 30 2018 18:57:26,Apple
8463," 43.075633,-87.884290", Tue Oct 30 2018 16:19:26,Apple
13479," 43.076032,-87.879439", Tue Oct 30 2018 12:42:26,Apple
10466," 43.080140,-87.885054", Tue Oct 30 2018 08:51:26,Apple
6623," 43.078002,-87.879229", Tue Oct 30 2018 08:24:26,Android
8082," 43.080485,-87.882855", Tue Oct 30 2018 10:46:26,Android
14743," 43.078705,-87.884682", Tue Oct 30 2018 14:25:26,Apple
8393," 43.079394,-87.879234", Tue Oct 30 2018 19:29:26,Apple
14240," 43.076031,-87.878455", Tue Oct 30 2018 07:35:26,Apple
9300," 43.078348,-87.878204", Tue Oct 30 2018 11:14:26,Apple
3305," 43.075953,-87.884759", Tue Oct 30 2018 20:08:26,Android
3443," 43.075781,-87.884286", Tue Oct 30 2018 18:28:26,Android
9946," 43.079651,-87.882143", Tue Oct 30 2018 13:49:26,Apple
7092," 43.075575,-87.884302", Tue Oct 30 2018 18:14:26,Android
6108," 43.079163,-87.883664", Tue Oct 30 2018 18:43:26,Android
3180," 43.080104,-87.881921", Tue Oct 30 2018 07:32:26,Android
8518," 43.076886,-87.880727", Tue Oct 30 2018 14:21:26,Apple
12923," 43.080160,-87.880959", Tue Oct 30 2018 09:52:26,Apple
6721," 43.081544,-87.882272", Tue Oct 30 2018 19:17:26,Android
7419," 43.077663,-87.882490", Tue Oct 30 2018 16:24:26,Android
10162," 43.079225,-87.880532", Tue Oct 30 2018 20:43:26,Apple
1823," 43.077483,-87.882313", Tue Oct 30 2018 12:46:26,Android
3812," 43.078295,-87.878789", Tue Oct 30 2018 14:46:26,Android
12663," 43.075441,-87.880359", Tue Oct 30 2018 19:21:26,Apple
8907," 43.080754,-87.884802", Tue Oct 30 2018 13:53:26,Apple
12135," 43.080424,-87.880541", Tue Oct 30 2018 19:02:26,Apple
2294," 43.078624,-87.881264", Tue Oct 30 2018 10:46:26,Android
2434," 43.081797,-87.878923", Tue Oct 30 2018 11:34:26,Android
12640," 43.079658,-87.883809", Tue Oct 30 2018 17:48:26,Apple
3786," 43.079425,-87.883948", Tue Oct 30 2018 15:57:26,Android
4459," 43.074950,-87.878269", Tue Oct 30 2018 11:30:26,Android
13137," 43.080686,-87.884027", Tue Oct 30 2018 09:34:26,Apple
13547," 43.076694,-87.882137", Tue Oct 30 2018 16:02:26,Apple
4612," 43.079388,-87.882725", Tue Oct 30 2018 15:39:26,Android
4315," 43.078561,-87.884879", Tue Oct 30 2018 19:06:26,Android
11821," 43.081793,-87.884501", Tue Oct 30 2018 19:22:26,Apple
5113," 43.079895,-87.878934", Tue Oct 30 2018 13:18:26,Android
3069," 43.081657,-87.882036", Tue Oct 30 2018 19:46:26,Android
4038," 43.080994,-87.883090", Tue Oct 30 2018 20:14:26,Android
5417," 43.078018,-87.878006", Tue Oct 30 2018 20:24:26,Android
2671," 43.079084,-87.884532", Tue Oct 30 2018 12:29:26,Android
13871," 43.081052,-87.881407", Tue Oct 30 2018 11:46:26,Apple
1542," 43.075607,-87.885024", Tue Oct 30 2018 10:23:26,Android
9685," 43.075113,-87.884097", Tue Oct 30 2018 12:29:26,Apple
9653," 43.075692,-87.881106", Tue Oct 30 2018 11:13:26,Apple
10122," 43.077279,-87.884618", Tue Oct 30 2018 19:09:26,Apple
3227," 43.078663,-87.881203", Tue Oct 30 2018 17:12:26,Android
869," 43.078922,-87.881926", Tue Oct 30 2018 08:54:26,Android
2825," 43.079480,-87.881069", Tue Oct 30 2018 15:59:26,Android
2214," 43.078262,-87.881073", Tue Oct 30 2018 15:26:26,Android
4903," 43.078067,-87.881377", Tue Oct 30 2018 08:03:26,Android
5455," 43.076718,-87.881251", Tue Oct 30 2018 14:14:26,Android
2633," 43.080787,-87.879024", Tue Oct 30 2018 09:16:26,Android
3019," 43.077662,-87.882526", Tue Oct 30 2018 12:18:26,Android
10599," 43.074798,-87.882729", Tue Oct 30 2018 11:19:26,Apple
8745," 43.079004,-87.881410", Tue Oct 30 2018 19:55:26,Apple
7909," 43.076544,-87.879130", Tue Oct 30 2018 15:44:26,Android
12885," 43.077811,-87.880145", Tue Oct 30 2018 12:29:26,Apple
24," 43.077480,-87.884400", Tue Oct 30 2018 15:33:26,Android
2718," 43.075448,-87.883693", Tue Oct 30 2018 09:57:26,Android
2969," 43.081033,-87.879719", Tue Oct 30 2018 13:29:26,Android
4988," 43.078330,-87.883944", Tue Oct 30 2018 18:45:26,Android
12868," 43.080894,-87.877860", Tue Oct 30 2018 11:35:26,Apple
8830," 43.080152,-87.880894", Tue Oct 30 2018 07:08:26,Apple
8246," 43.079734,-87.883411", Tue Oct 30 2018 12:49:26,Android
8109," 43.079952,-87.881921", Tue Oct 30 2018 14:09:26,Android
5036," 43.076336,-87.881115", Tue Oct 30 2018 19:42:26,Android
10770," 43.075171,-87.884315", Tue Oct 30 2018 09:20:26,Apple
4297," 43.078517,-87.879775", Tue Oct 30 2018 10:06:26,Android
9520," 43.075688,-87.878409", Tue Oct 30 2018 18:57:26,Apple
11274," 43.078312,-87.880347", Tue Oct 30 2018 14:33:26,Apple
14586," 43.078124,-87.878346", Tue Oct 30 2018 16:15:26,Apple
14585," 43.078555,-87.881306", Tue Oct 30 2018 15:37:26,Apple
7208," 43.078483,-87.883381", Tue Oct 30 2018 20:57:26,Android
4008," 43.077354,-87.878399", Tue Oct 30 2018 14:46:26,Android
7063," 43.077493,-87.882491", Tue Oct 30 2018 15:15:26,Android
2524," 43.081519,-87.877969", Tue Oct 30 2018 19:08:26,Android
12417," 43.080823,-87.882185", Tue Oct 30 2018 19:47:26,Apple
6302," 43.075029,-87.878565", Tue Oct 30 2018 16:10:26,Android
9839," 43.075747,-87.879185", Tue Oct 30 2018 13:53:26,Apple
11982," 43.076897,-87.880112", Tue Oct 30 2018 17:12:26,Apple
5320," 43.075672,-87.880567", Tue Oct 30 2018 13:23:26,Android
38," 43.081620,-87.885100", Tue Oct 30 2018 12:43:26,Android
14295," 43.078426,-87.881670", Tue Oct 30 2018 18:05:26,Apple
4057," 43.076583,-87.879286", Tue Oct 30 2018 19:57:26,Android
12872," 43.080004,-87.881108", Tue Oct 30 2018 17:54:26,Apple
13879," 43.078137,-87.882875", Tue Oct 30 2018 18:33:26,Apple
8306," 43.079032,-87.880260", Tue Oct 30 2018 15:31:26,Apple
6067," 43.078143,-87.883993", Tue Oct 30 2018 15:53:26,Android
2182," 43.079230,-87.884347", Tue Oct 30 2018 09:23:26,Android
8875," 43.076817,-87.883449", Tue Oct 30 2018 19:38:26,Apple
3077," 43.078836,-87.881184", Tue Oct 30 2018 12:58:26,Android
1877," 43.077588,-87.878639", Tue Oct 30 2018 15:38:26,Android
14129," 43.076331,-87.881606", Tue Oct 30 2018 19:18:26,Apple
12195," 43.075871,-87.883858", Tue Oct 30 2018 17:15:26,Apple
2720," 43.078911,-87.880243", Tue Oct 30 2018 14:37:26,Android
12519," 43.076585,-87.879751", Tue Oct 30 2018 11:14:26,Apple
14941," 43.075029,-87.878786", Tue Oct 30 2018 07:18:26,Apple
1076," 43.081334,-87.883198", Tue Oct 30 2018 14:21:26,Android
10393," 43.080293,-87.881159", Tue Oct 30 2018 10:20:26,Apple
4992," 43.077178,-87.880779", Tue Oct 30 2018 12:56:26,Android
5323," 43.076332,-87.880517", Tue Oct 30 2018 20:27:26,Android
3711," 43.076107,-87.884929", Tue Oct 30 2018 10:06:26,Android
1403," 43.080134,-87.877975", Tue Oct 30 2018 14:03:26,Android
1372," 43.080050,-87.879571", Tue Oct 30 2018 09:24:26,Android
13785," 43.075970,-87.884157", Tue Oct 30 2018 14:01:26,Apple
8909," 43.075010,-87.879367", Tue Oct 30 2018 14:30:26,Apple
2731," 43.075560,-87.883732", Tue Oct 30 2018 17:06:26,Android
11650," 43.076171,-87.880823", Tue Oct 30 2018 18:05:26,Apple
4202," 43.078826,-87.884536", Tue Oct 30 2018 16:51:26,Android
2777," 43.080584,-87.883559", Tue Oct 30 2018 15:51:26,Android
1235," 43.080133,-87.878144", Tue Oct 30 2018 14:38:26,Android
7136," 43.079505,-87.880789", Tue Oct 30 2018 16:31:26,Android
8339," 43.080619,-87.881789", Tue Oct 30 2018 15:02:26,Apple
7839," 43.081833,-87.881698", Tue Oct 30 2018 07:59:26,Android
5785," 43.078493,-87.881223", Tue Oct 30 2018 20:10:26,Android
10987," 43.076222,-87.878764", Tue Oct 30 2018 10:18:26,Apple
14289," 43.077665,-87.884158", Tue Oct 30 2018 07:41:26,Apple
6114," 43.080171,-87.878463", Tue Oct 30 2018 18:22:26,Android
4504," 43.076090,-87.881887", Tue Oct 30 2018 20:02:26,Android
1718," 43.080323,-87.878248", Tue Oct 30 2018 10:24:26,Android
3406," 43.078231,-87.881100", Tue Oct 30 2018 19:27:26,Android
2575," 43.079524,-87.883385", Tue Oct 30 2018 11:30:26,Android
3262," 43.081657,-87.878442", Tue Oct 30 2018 09:13:26,Android
5129," 43.075383,-87.881121", Tue Oct 30 2018 10:11:26,Android
3499," 43.076958,-87.881254", Tue Oct 30 2018 12:50:26,Android
4726," 43.081035,-87.884142", Tue Oct 30 2018 14:35:26,Android
4689," 43.079743,-87.878249", Tue Oct 30 2018 15:59:26,Android
3221," 43.080282,-87.878848", Tue Oct 30 2018 20:19:26,Android
12682," 43.077221,-87.882050", Tue Oct 30 2018 13:47:26,Apple
6616," 43.079375,-87.880530", Tue Oct 30 2018 13:56:26,Android
7812," 43.077373,-87.883072", Tue Oct 30 2018 08:02:26,Android
12891," 43.075145,-87.878561", Tue Oct 30 2018 14:41:26,Apple
1691," 43.076353,-87.882085", Tue Oct 30 2018 12:42:26,Android
10936," 43.080909,-87.881904", Tue Oct 30 2018 18:51:26,Apple
7906," 43.077257,-87.883592", Tue Oct 30 2018 07:05:26,Android
13699," 43.074797,-87.883628", Tue Oct 30 2018 07:11:26,Apple
5619," 43.079271,-87.881053", Tue Oct 30 2018 12:07:26,Android
12028," 43.080091,-87.879036", Tue Oct 30 2018 09:36:26,Apple
9202," 43.077909,-87.882609", Tue Oct 30 2018 17:15:26,Apple
13152," 43.077495,-87.880187", Tue Oct 30 2018 08:46:26,Apple
983," 43.078399,-87.882325", Tue Oct 30 2018 18:37:26,Android
8218," 43.075458,-87.878204", Tue Oct 30 2018 07:47:26,Android
5571," 43.079286,-87.882279", Tue Oct 30 2018 07:36:26,Android
8338," 43.076599,-87.878199", Tue Oct 30 2018 17:16:26,Apple
14052," 43.080808,-87.878091", Tue Oct 30 2018 14:08:26,Apple
4317," 43.076195,-87.881236", Tue Oct 30 2018 20:42:26,Android
11021," 43.076411,-87.882419", Tue Oct 30 2018 19:49:26,Apple
12651," 43.076447,-87.881516", Tue Oct 30 2018 12:11:26,Apple
8697," 43.076527,-87.878312", Tue Oct 30 2018 09:42:26,Apple
12386," 43.077763,-87.882009", Tue Oct 30 2018 07:16:26,Apple
8160," 43.079460,-87.883555", Tue Oct 30 2018 14:50:26,Android
2169," 43.074867,-87.880924", Tue Oct 30 2018 16:04:26,Android
9232," 43.075283,-87.878471", Tue Oct 30 2018 10:25:26,Apple
2923," 43.079993,-87.881759", Tue Oct 30 2018 11:03:26,Android
9510," 43.081434,-87.879543", Tue Oct 30 2018 15:59:26,Apple
7834," 43.080380,-87.882932", Tue Oct 30 2018 17:27:26,Android
5455," 43.079486,-87.878729", Tue Oct 30 2018 18:55:26,Android
13761," 43.080622,-87.880753", Tue Oct 30 2018 08:07:26,Apple
9742," 43.081714,-87.883786", Tue Oct 30 2018 17:22:26,Apple
13386," 43.076276,-87.883344", Tue Oct 30 2018 18:59:26,Apple
4880," 43.079936,-87.881347", Tue Oct 30 2018 14:08:26,Android
2698," 43.075716,-87.882261", Tue Oct 30 2018 19:47:26,Android
13827," 43.081728,-87.884611", Tue Oct 30 2018 15:24:26,Apple
2598," 43.081307,-87.882124", Tue Oct 30 2018 16:49:26,Android
9277," 43.074875,-87.881312", Tue Oct 30 2018 17:50:26,Apple
10441," 43.080919,-87.879950", Tue Oct 30 2018 13:41:26,Apple
13515," 43.081744,-87.880438", Tue Oct 30 2018 13:27:26,Apple
11282," 43.077688,-87.879693", Tue Oct 30 2018 15:01:26,Apple
8589," 43.078805,-87.879121", Tue Oct 30 2018 14:46:26,Apple
14767," 43.080054,-87.878985", Tue Oct 30 2018 17:05:26,Apple
9165," 43.075110,-87.879004", Tue Oct 30 2018 16:40:26,Apple
776," 43.078246,-87.879168", Tue Oct 30 2018 10:23:26,Android
12518," 43.075659,-87.883079", Tue Oct 30 2018 20:22:26,Apple
213," 43.079145,-87.883583", Tue Oct 30 2018 18:50:26,Android
771," 43.075279,-87.881950", Tue Oct 30 2018 15:45:26,Android
865," 43.077872,-87.880925", Tue Oct 30 2018 18:06:26,Android
10328," 43.081061,-87.882801", Tue Oct 30 2018 07:20:26,Apple
7119," 43.078191,-87.879092", Tue Oct 30 2018 08:45:26,Android
5342," 43.081399,-87.878517", Tue Oct 30 2018 20:29:26,Android
12276," 43.077984,-87.883866", Tue Oct 30 2018 09:53:26,Apple
5623," 43.081663,-87.884698", Tue Oct 30 2018 13:55:26,Android
11022," 43.075942,-87.882169", Tue Oct 30 2018 08:12:26,Apple
11424," 43.076778,-87.882287", Tue Oct 30 2018 11:27:26,Apple
1005," 43.080962,-87.881716", Tue Oct 30 2018 08:10:26,Android
6808," 43.079101,-87.879464", Tue Oct 30 2018 08:05:26,Android
1022," 43.077435,-87.879260", Tue Oct 30 2018 10:24:26,Android
10110," 43.075766,-87.879263", Tue Oct 30 2018 15:06:26,Apple
2612," 43.075477,-87.884124", Tue Oct 30 2018 20:38:26,Android
7355," 43.079516,-87.880335", Tue Oct 30 2018 16:32:26,Android
1994," 43.074902,-87.877989", Tue Oct 30 2018 11:18:26,Android
9680," 43.078612,-87.883724", Tue Oct 30 2018 14:17:26,Apple
809," 43.076794,-87.878353", Tue Oct 30 2018 07:57:26,Android
76," 43.077407,-87.878939", Tue Oct 30 2018 16:28:26,Android
6188," 43.078387,-87.879240", Tue Oct 30 2018 09:12:26,Android
5112," 43.081179,-87.880009", Tue Oct 30 2018 17:41:26,Android
1703," 43.075533,-87.880837", Tue Oct 30 2018 09:34:26,Android
10777," 43.075731,-87.879975", Tue Oct 30 2018 20:41:26,Apple
5873," 43.076170,-87.883475", Tue Oct 30 2018 09:56:26,Android
4999," 43.079173,-87.882027", Tue Oct 30 2018 18:23:26,Android
10499," 43.080149,-87.882635", Tue Oct 30 2018 15:28:26,Apple
2916," 43.076271,-87.882542", Tue Oct 30 2018 16:34:26,Android
1361," 43.081101,-87.878124", Tue Oct 30 2018 11:10:26,Android
10489," 43.077672,-87.883597", Tue Oct 30 2018 14:24:26,Apple
1022," 43.075064,-87.877911", Tue Oct 30 2018 14:53:26,Android
10298," 43.075718,-87.882225", Tue Oct 30 2018 14:29:26,Apple
7026," 43.078113,-87.880992", Tue Oct 30 2018 17:11:26,Android
14539," 43.080246,-87.879174", Tue Oct 30 2018 12:57:26,Apple
4074," 43.075913,-87.882663", Tue Oct 30 2018 17:25:26,Android
10983," 43.079590,-87.882320", Tue Oct 30 2018 17:48:26,Apple
9145," 43.075702,-87.880238", Tue Oct 30 2018 10:51:26,Apple
13845," 43.075171,-87.880836", Tue Oct 30 2018 09:55:26,Apple
12558," 43.076992,-87.883465", Tue Oct 30 2018 15:09:26,Apple
2115," 43.080331,-87.877875", Tue Oct 30 2018 14:33:26,Android
5685," 43.075927,-87.881246", Tue Oct 30 2018 16:20:26,Android
3985," 43.076295,-87.880337", Tue Oct 30 2018 13:48:26,Android
11324," 43.077810,-87.878729", Tue Oct 30 2018 18:21:26,Apple
13594," 43.078157,-87.880244", Tue Oct 30 2018 13:38:26,Apple
5187," 43.081813,-87.883222", Tue Oct 30 2018 13:43:26,Android
3295," 43.080524,-87.881503", Tue Oct 30 2018 18:24:26,Android
2559," 43.079895,-87.878037", Tue Oct 30 2018 09:46:26,Android
6245," 43.077277,-87.882052", Tue Oct 30 2018 11:52:26,Android
9034," 43.079841,-87.885022", Tue Oct 30 2018 20:30:26,Apple
6187," 43.081756,-87.879707", Tue Oct 30 2018 19:26:26,Android
5349," 43.080943,-87.883399", Tue Oct 30 2018 13:18:26,Android
11913," 43.074812,-87.878739", Tue Oct 30 2018 19:48:26,Apple
14921," 43.076605,-87.882088", Tue Oct 30 2018 20:30:26,Apple
4536," 43.078703,-87.884906", Tue Oct 30 2018 08:05:26,Android
9072," 43.079252,-87.882712", Tue Oct 30 2018 13:09:26,Apple
7196," 43.076125,-87.883187", Tue Oct 30 2018 09:06:26,Android
10376," 43.074784,-87.880071", Tue Oct 30 2018 18:15:26,Apple
13266," 43.076939,-87.880894", Tue Oct 30 2018 09:36:26,Apple
10810," 43.078615,-87.884558", Tue Oct 30 2018 13:53:26,Apple
10219," 43.077578,-87.881182", Tue Oct 30 2018 14:08:26,Apple
13429," 43.080435,-87.884890", Tue Oct 30 2018 13:01:26,Apple
14530," 43.075088,-87.883866", Tue Oct 30 2018 09:39:26,Apple
6350," 43.075817,-87.881944", Tue Oct 30 2018 16:51:26,Android
4573," 43.076326,-87.881414", Tue Oct 30 2018 17:14:26,Android
11701," 43.081130,-87.880400", Tue Oct 30 2018 07:52:26,Apple
584," 43.080433,-87.882177", Tue Oct 30 2018 11:03:26,Android
9641," 43.077044,-87.882097", Tue Oct 30 2018 14:48:26,Apple
9562," 43.079042,-87.879673", Tue Oct 30 2018 12:55:26,Apple
11191," 43.076155,-87.883357", Tue Oct 30 2018 17:17:26,Apple
7749," 43.075627,-87.881967", Tue Oct 30 2018 07:47:26,Android
7048," 43.075662,-87.882603", Tue Oct 30 2018 13:47:26,Android
14686," 43.077401,-87.881381", Tue Oct 30 2018 12:37:26,Apple
11414," 43.081362,-87.884979", Tue Oct 30 2018 11:55:26,Apple
13023," 43.081095,-87.884501", Tue Oct 30 2018 08:24:26,Apple
